name,changed_network,status,tv_network,metacritc_last_info_year,tvtime_followers,tvtime_rate,no_seasons,eps_duration,age_rating,imdb_rate,rotten_tomatoes_rate,released_year,awards_won,awards_nominated
The InBESTigators,0.0,,NETFLIX,2019,0.00010717969726390803,0.8274336283185841,1.0,short,all,0.7662337662337663,0.793864610221909,2019.0,0.0,0.0
The InBetween,0.0,canceled,NBC,2019,0.0037292038908611877,0.8694690265486726,1.0,normal,,0.8229175953234596,0.7419574757606344,,0.0,0.0
The Increasingly Poor Decisions of Todd Margaret,0.0,canceled,IFC,2014,0.0003308496513520232,0.6836283185840708,3.0,short,,0.8149751934902387,0.7295790170007286,,0.0,0.0
The Indian Detective,0.0,canceled,NETFLIX,2017,0.0010551245752869168,0.6769911504424779,1.0,normal,,0.6103896103896104,0.46808510638297873,2017.0,0.0,0.0
The Inmate (El recluso),0.0,,NETFLIX,2019,0.0004700028205943226,0.8200589970501475,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
The Innocent,0.0,,NETFLIX,2020,0.00046920889691088626,0.8207964601769911,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Innocents,0.0,,NETFLIX,2018,0.026306661250663648,0.8119469026548675,1.0,normal,,0.5844155844155844,0.7978723404255319,2018.0,0.0,0.0
The Investigator: A British Crime Story,0.0,canceled,NETFLIX,2016,0.0011408683330980432,0.7300884955752213,2.0,normal,,0.5064935064935066,0.5813239663250139,2016.0,0.0,0.0
The Island,0.0,canceled,NBC,2014,0.0002613452416111858,0.7787610619469028,2.0,normal,,0.8213066330959108,0.7352951860126716,,0.0,0.0
The Jim Gaffigan Show,0.0,canceled,TVL,2016,0.0003278183063789025,0.7212389380530975,2.0,short,,0.8385484812460362,0.8406600671822322,,0.0,0.0
The Jinx: The Life and Deaths of Robert Durst,0.0,canceled,HBO,2014,0.005904843482998052,0.9668141592920353,1.0,normal,,0.8097513584976156,0.7214004305825618,,2.0,6.0
The Joel McHale Show With Joel McHale,0.0,canceled,NETFLIX,2018,0.0016921400689241238,0.7367256637168142,1.0,short,18+,0.7142857142857143,0.8191489361702128,2018.0,0.0,0.0
The Judgement,0.0,,NETFLIX,2018,0.0005792034145069777,0.9491150442477875,1.0,normal,,0.6493506493506493,0.5051414357521476,2018.0,0.0,0.0
The Keepers,0.0,canceled,NETFLIX,2016,0.009388291906395532,0.9646017699115044,1.0,normal,16+,0.8181818181818181,0.9574468085106383,2017.0,0.0,1.0
The Kids in the Hall,0.0,renewed,AMAZON,2020,5.954427625772668e-05,0.6836283185840708,5.0,normal,,0.7753984381574627,0.6835750301016984,,0.0,3.0
The Kominsky Method,0.0,end,NETFLIX,2020,0.011239794111049426,0.8783185840707965,2.0,short,18+,0.8311688311688311,0.8936170212765957,2018.0,0.0,3.0
The Last Defense,0.0,,ABC,2018,0.0003696075620797798,0.8915929203539823,1.0,normal,,0.7142857142857143,0.7929277720579929,2018.0,0.0,0.0
The Last Hour,0.0,,AMAZON,2020,2.9952575329644325e-05,0.8913956360663707,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
The Last Kids on Earth,0.0,,NETFLIX,2020,0.00025268425597369833,0.9048672566371682,1.0,long,7+,0.7402597402597403,0.8541828785235551,2019.0,0.0,0.0
The Last Man on Earth,0.0,canceled,FOX,2017,0.04856171342011063,0.7455752212389382,4.0,short,16+,0.7142857142857143,0.8297872340425532,2015.0,0.0,5.0
The Last O.G.,0.0,renewed,TBS,2019,0.0032989694293189954,0.7455752212389382,2.0,short,7+,0.6623376623376623,0.8771842808844923,2018.0,0.0,0.0
The Last Post,0.0,canceled,AMAZON,2017,0.00048718044210867284,0.8008849557522124,1.0,normal,18+,0.7012987012987013,0.6170212765957447,2017.0,0.0,0.0
The Last Ship,0.0,end,TNT,2018,0.05612665132517411,0.9247787610619469,5.0,normal,16+,0.7402597402597403,0.8191489361702128,2014.0,0.0,0.0
The Last Tycoon,0.0,canceled,AMAZON,2017,0.0038225260111051157,0.8296460176991152,1.0,normal,18+,0.7662337662337663,0.425531914893617,2016.0,0.0,3.0
The Last Word,0.0,,NETFLIX,2020,0.00046920889691088626,0.6895280235988202,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Late Late Show With James Corden,0.0,canceled,CBS,2014,0.0034152431615022652,0.752212389380531,5.0,normal,,0.8015900956215217,0.6454353809082121,,1.0,12.0
The League,0.0,end,FX,2015,0.004744704456856599,0.7300884955752213,7.0,short,18+,0.8311688311688311,0.7978723404255319,2009.0,0.0,0.0
The Leftovers,0.0,end,HBO,2016,0.06649839815070635,0.9070796460176991,3.0,normal,,0.8074016090609708,0.7224035042338253,,0.0,1.0
The Letdown,0.0,,NETFLIX,2019,0.003102798104629903,0.7234513274336284,2.0,short,,0.7402597402597403,0.9042553191489362,2017.0,0.0,0.0
The Letter for the King,0.0,,NETFLIX,2019,2.4343216348305126e-05,0.8771606006629157,,normal,7+,0.5324675324675325,0.5531914893617021,2020.0,0.0,0.0
The Liberator,0.0,end,NETFLIX,2020,1.1475805969670961e-05,0.7331234818898213,1.0,normal,,0.8227734171554498,0.7420376350393328,,0.0,0.0
The Librarians,0.0,canceled,TNT,2017,0.024904880725236292,0.8185840707964602,4.0,normal,16+,0.7142857142857143,0.8829787234042553,2014.0,0.0,0.0
The Little Drummer Girl,0.0,end,AMC,2018,0.0035663773608764224,0.8539823008849559,1.0,normal,,0.7764627156357998,0.6931456908355453,,0.0,0.0
The Looming Tower,0.0,canceled,HULU,2017,0.006048399319939408,0.8230088495575223,1.0,normal,18+,0.8051948051948052,0.8723404255319149,2018.0,0.0,4.0
The Lord of the Rings,0.0,renewed,AMAZON,2020,0.0021277876464897458,0.8186851515610226,0.0,short,,0.7712254454680956,0.6857751040060325,,0.0,0.0
The Loudest Voice,0.0,end,SHOWTIME,2019,0.0021494401105834646,0.8893805309734513,1.0,normal,,0.8158903015950001,0.7451739298120886,,0.0,0.0
The L Word: Generation Q,0.0,renewed,SHOWTIME,2020,0.0010696317262297085,0.7095674985020537,1.0,normal,,0.813532224501554,0.7429911740852637,,0.0,0.0
Them,0.0,renewed,AMAZON,2020,4.980066741555323e-06,0.7270798661989014,0.0,normal,,0.7712254454680956,0.6857751040060325,,0.0,0.0
The Mafia Dolls,0.0,,NETFLIX,2018,0.003969221455340061,0.8392330383480827,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
The Making of the Mob,0.0,canceled,AMC,2016,0.0008972781120437068,0.7721238938053099,2.0,normal,,0.7800306439863987,0.6967010435083597,,0.0,0.0
The Mandalorian,0.0,renewed,DISNEY,2020,0.006517391692209357,0.8030265519519645,1.0,normal,7+,0.8961038961038961,0.925531914893617,2019.0,0.0,0.0
The Man in the High Castle,0.0,end,AMAZON,2019,0.06832629916949809,0.933628318584071,4.0,normal,18+,0.8051948051948052,0.8297872340425532,2015.0,2.0,10.0
The Man Who Fell to Earth,0.0,,CBS,2020,0.0011746461770842445,0.994100343565026,,normal,,0.7072081155736424,0.7734142053226963,,0.0,0.0
The Marvelous Mrs. Maisel,0.0,delayed,AMAZON,2020,0.03535046245332811,0.9048672566371682,3.0,normal,18+,0.8961038961038961,0.8829787234042553,2017.0,16.0,34.0
The Masked Singer,0.0,renewed,FOX,2020,0.0058974816452061875,0.9004424778761063,2.0,normal,7+,0.5844155844155844,0.8338193180130291,2019.0,0.0,1.0
The Match Game,0.0,renewed,ABC,2020,0.0008054175331261048,0.7855211584229431,,normal,,0.7584556059704732,0.7745465784818452,,0.0,0.0
The Maya Rudolph Show,0.0,end,NBC,2013,0.00558878968211007,0.6946902654867259,,short,,0.6673627670957569,0.7667740291354234,,0.0,0.0
The Mayor,0.0,canceled,ABC,2017,0.0049224711870660305,0.6792035398230089,1.0,short,,0.7729483266506525,0.6885577921329413,,0.0,0.0
The McCarthys,0.0,canceled,CBS,2014,0.000520741761453937,0.7500000000000001,1.0,short,,0.7886810208906595,0.7061443136818285,,0.0,0.0
The Mechanism (O Mecanismo),0.0,,NETFLIX,2018,0.003969221455340061,0.8392330383480827,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
The Mentalist,0.0,end,CBS,2014,0.007154235335244627,0.7254034229433879,,normal,16+,0.8181818181818181,0.7916098265855985,2008.0,0.0,1.0
The Messengers,0.0,canceled,THE CW,2014,0.021292167091199313,0.8561946902654868,1.0,normal,16+,0.6103896103896104,0.43617021276595747,2015.0,0.0,0.0
The Mess You Left Behind,0.0,,NETFLIX,2020,0.0017625827521090224,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Michael J. Fox Show,0.0,canceled,NBC,2013,0.0013751479945920805,0.6526548672566372,1.0,short,,0.8210269999423128,0.7351147709981464,,0.0,0.0
The Mick,0.0,canceled,FOX,2017,0.022798962067481204,0.7743362831858408,2.0,short,16+,0.7792207792207793,0.7169977741491805,2017.0,0.0,0.0
The Middle,0.0,end,ABC,2017,0.04090735083834011,0.7765486725663718,9.0,short,7+,0.7402597402597403,0.8481052290756242,2009.0,0.0,1.0
The Midnight Gospel,0.0,,NETFLIX,2019,0.0011347881331824682,0.8773928310583697,,normal,18+,0.8571428571428572,0.8936170212765957,2020.0,0.0,0.0
The Mighty Ducks,0.0,,DISNEY,2020,0.001955722731824994,0.994100294985251,,normal,,0.7057116735836918,0.7735539873982731,,0.0,0.0
The Mighty Ones,0.0,,HULU,2020,0.0001435558369413556,0.8878430547223536,,normal,,0.6805936024443076,0.7719506229779584,,0.0,0.0
The Million Second Quiz,0.0,canceled,NBC,2013,0.0015123524420659455,0.6091445427728615,,normal,,0.6673124433018987,0.7662192742482763,,0.0,0.0
The Mindy Project,0.0,canceled,FOX,2014,0.01865987703132592,0.758849557522124,6.0,short,16+,0.7272727272727273,0.851063829787234,2012.0,0.0,1.0
The Missing,1.0,canceled,STRZ,2016,0.00949460550509569,0.9424778761061947,2.0,normal,16+,0.8311688311688311,0.925531914893617,2014.0,0.0,3.0
The Morning Show,0.0,delayed,APPLE,2020,0.007171945681762476,0.9601769911504425,1.0,normal,,0.7798277284975311,0.6958882667695026,,0.0,0.0
The Mosquito Coast,0.0,,APPLE,2020,2.4191707610164002e-05,0.7972752895331001,,normal,,0.7079247477315391,0.7729781281338444,,0.0,0.0
The Muppets,0.0,canceled,ABC,2015,0.003053213961855287,0.7389380530973452,1.0,short,7+,0.7272727272727273,0.6170212765957447,2015.0,0.0,1.0
The Mysteries of Laura,0.0,canceled,NBC,2015,0.008397908198748834,0.8030973451327436,2.0,normal,16+,0.6493506493506493,0.19148936170212766,2014.0,0.0,0.0
The Mysterious Benedict Society,0.0,,HULU,2020,0.0001435558369413556,0.8878430547223536,,normal,,0.6805936024443076,0.7719506229779584,,0.0,0.0
The Neighbor,0.0,,NETFLIX,2019,4.910320806963994e-05,0.8045698171748555,,normal,18+,0.6103896103896104,0.5566691879605273,2019.0,0.0,0.0
The Neighborhood,0.0,renewed,CBS,2020,0.006820309664880482,0.7676991150442479,2.0,short,,0.7822497926733356,0.6974483906152369,,0.0,0.0
The Neighbors,0.0,canceled,ABC,2013,0.0030402224833990556,0.7455752212389382,2.0,short,,0.777330523577347,0.6916971140602513,,0.0,1.0
The Nevers,0.0,,HBO,2020,0.0003908269768916242,0.7584669286564882,1.0,short,,0.8084404006936553,0.7236458375040792,,0.0,0.0
The New Legends of Monkey,0.0,,NETFLIX,2020,0.003368906888341707,0.6769911504424779,1.0,short,7+,0.6103896103896104,1.0,2018.0,0.0,0.0
The New Pope,0.0,end,HBO,2019,6.231579166172268e-05,0.8613569321533924,,normal,,0.69482392715652,0.7743854070038932,,0.0,0.0
The Newsroom,0.0,end,HBO,2014,0.01756707716851593,0.8960176991150445,3.0,normal,16+,0.8831168831168831,0.5638297872340425,2012.0,2.0,7.0
The Night Manager,0.0,end,AMC,2015,0.03516771565637713,0.9380530973451329,1.0,normal,16+,0.8181818181818181,0.9042553191489362,2016.0,2.0,13.0
The Night Of,0.0,end,HBO,2016,0.05208630152528618,0.920353982300885,1.0,normal,,0.8110503790332112,0.6584572457161548,,6.0,15.0
The Night Shift,0.0,canceled,NBC,2017,0.027069044511403486,0.8915929203539823,4.0,normal,16+,0.7272727272727273,0.2553191489361702,2014.0,0.0,0.0
The OA,0.0,canceled,NETFLIX,2018,0.014146019126737715,0.8725112405676402,,normal,16+,0.7922077922077922,0.8297872340425532,2016.0,0.0,0.0
The Odd Couple,0.0,canceled,CBS,2016,0.005205685417411872,0.7389380530973452,3.0,short,7+,0.5974025974025975,0.8585653481523374,2015.0,3.0,14.0
The Old Man,0.0,,HULU,2020,0.0001435558369413556,0.8878430547223536,,normal,,0.6805936024443076,0.7719506229779584,,0.0,0.0
The One,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Originals,0.0,end,THE CW,2017,0.004431202151038625,0.6548867080077109,,normal,16+,0.8311688311688311,0.22340425531914893,2013.0,0.0,1.0
The Orville,1.0,renewed,FOX,2018,0.023694291457756474,0.8053097345132745,2.0,normal,16+,0.8051948051948052,0.6276595744680851,2017.0,0.0,1.0
The Other Two,1.0,renewed_but,HBO,2020,0.0015897239137608338,0.7898230088495576,1.0,short,,0.8032722778502608,0.717471087217531,,0.0,0.0
The Outpost,0.0,renewed,THE CW,2020,0.006257345598443794,0.838495575221239,2.0,normal,,0.8382078760526472,0.7483035333293518,,0.0,0.0
The Outsider,0.0,,HBO,2019,0.0006222918180534781,0.592235934149775,0.0,normal,,0.8095833880220462,0.7255493845263339,,0.0,0.0
The Pale Horse,0.0,end,AMAZON,2019,0.0009244253005153838,0.8132128339510887,,normal,all,0.5584415584415584,0.776595744680851,2020.0,0.0,0.0
The Passage,0.0,canceled,FOX,2018,0.015390138428533444,0.9115044247787609,1.0,normal,,0.7952197792632897,0.7126473204416127,,0.0,0.0
The Path,0.0,canceled,HULU,2017,0.013583889873835422,0.7699115044247788,3.0,normal,18+,0.7142857142857143,0.7553191489361702,2016.0,0.0,0.0
The Peripheral,0.0,,AMAZON,2020,2.9952575329644325e-05,0.8237557051392269,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
The Player,0.0,canceled,NBC,2015,0.006091704248126845,0.8075221238938054,1.0,normal,,0.8228438875541276,0.7371486594865304,,0.0,0.0
The Plot Against America,0.0,end,HBO,2019,7.448447648239265e-05,0.6815866916330059,0.0,normal,,0.807032847562986,0.7230299031349964,,0.0,0.0
The Pole,0.0,,SYFY,2020,4.3878080376315015e-05,0.8554067452454849,,normal,,0.6889996589839731,0.780613351792553,,0.0,0.0
The Politician,0.0,renewed,NETFLIX,2020,0.02277059733951843,0.9712389380530976,1.0,normal,16+,0.7402597402597403,0.5425531914893617,2019.0,0.0,0.0
The Power,0.0,,AMAZON,2020,2.9952575329644325e-05,0.8237557051392269,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
The Preppy Murder: Death in Central Park,0.0,,AMC,2019,4.5037125314935115e-06,0.834331077630692,,normal,,0.703899000474685,0.7713374957306359,,0.0,0.0
The Prince,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
The Proposal,0.0,canceled,ABC,2018,0.00016109433285726782,0.3185840707964602,1.0,normal,,0.0,0.7703478891145744,2018.0,0.0,0.0
The Protector,0.0,,NETFLIX,2020,0.037903504494618497,0.9026548672566372,2.0,normal,16+,0.6623376623376623,0.5623805079434323,2018.0,0.0,0.0
The Proud Family: Louder and Prouder,0.0,,DISNEY,2020,0.001955722731824994,0.994100294985251,,normal,,0.7057116735836918,0.7735539873982731,,0.0,0.0
The Purge,0.0,canceled,USA,2019,0.03299662308169994,0.8141592920353984,2.0,normal,18+,0.5974025974025975,0.3829787234042553,2018.0,0.0,0.0
The Pursuit,0.0,canceled,YHOO,2015,8.408374086331673e-05,0.6629793849927067,,short,,0.7252746860638893,0.7753108918511766,,0.0,0.0
The Pursuit of Love,0.0,,AMAZON,2020,2.9952575329644325e-05,0.8237557051392269,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
The Queen and the Conqueror,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Queen of Flow,0.0,,NETFLIX,2018,0.003438438453220812,0.8631226557194376,,normal,18+,0.7922077922077922,0.8696549204176003,2018.0,0.0,0.0
The Queen's Gambit,0.0,end,NETFLIX,2020,0.00017338210623045323,0.6855641217644075,,normal,,0.678397864140928,0.7840871512114546,,0.0,0.0
The Quest,0.0,delayed,ABC,2013,0.00020678103209501448,0.7942477876106196,1.0,normal,,0.7763436092601992,0.6911002211767531,,0.0,1.0
The Race Card,0.0,canceled,TNT,2016,0.0021533376507805596,0.7802360273379155,,normal,,0.7234390145147968,0.7778043194642212,,0.0,0.0
The Rain,0.0,end,NETFLIX,2020,0.009507902864290206,0.9431796216462577,,normal,18+,0.5844155844155844,0.8085106382978723,2018.0,0.0,0.0
The Ranch,0.0,end,NETFLIX,2019,0.03069929664135638,0.8008849557522124,4.0,short,16+,0.7402597402597403,0.8926101807486739,2016.0,2.0,3.0
The Reagans,0.0,end,SHOWTIME,2020,0.020559744175421984,0.8326302641432393,,normal,,0.7413445211641929,0.8149535359945187,,1.0,7.0
The Real O'Neals,0.0,canceled,ABC,2016,0.005695031105929917,0.7743362831858408,2.0,short,,0.7745492898369765,0.6891246515301275,,0.0,1.0
The Red Line,0.0,canceled,CBS,2018,0.0011410848577389804,0.8495575221238939,1.0,normal,,0.7861369184280028,0.7036402819248274,,0.0,0.0
The Republic of Sarah,0.0,,THE CW,2020,0.000251168583487138,0.7324588810483991,,normal,,0.6932859108425535,0.7785626231730607,,0.0,0.0
The Resident,0.0,renewed,FOX,2020,0.04543055058751796,0.920353982300885,3.0,normal,16+,0.7532467532467532,0.7775221262304737,2018.0,0.0,0.0
There's ... Johnny!,1.0,renewed_but,HULU,2017,0.00010999451759609147,0.6880530973451328,1.0,short,,0.7012987012987013,0.8191489361702128,2017.0,0.0,0.0
The Righteous Gemstones,0.0,renewed,HBO,2020,0.0032851118522990155,0.8893805309734513,1.0,normal,,0.8047006805391965,0.7195291229760975,,0.0,0.0
The Right Stuff,1.0,renewed_but,DISNEY,2020,1.580629878841472e-05,0.5508591724516002,1.0,normal,,0.6651827992964024,0.7006364161205599,,0.0,0.0
The Rise of Phoenixes,0.0,renewed,NETFLIX,2018,0.00030183534946643997,0.9247787610619469,1.0,normal,7+,0.8831168831168831,0.8253615283500123,2018.0,0.0,0.0
The Road to Love,0.0,,NETFLIX,2019,0.0004700028205943226,0.8901179941002951,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
The Romanoffs,0.0,canceled,AMAZON,2018,0.0050246708175883835,0.5420353982300886,1.0,long,7+,0.6753246753246753,0.46808510638297873,2018.0,0.0,0.0
The Rook,0.0,canceled,STRZ,2019,0.0038597682493463122,0.8628318584070797,1.0,normal,,0.8388279383581866,0.7486639133845231,,0.0,0.0
The Rookie,0.0,delayed,ABC,2020,0.016741252187981497,0.9004424778761063,2.0,normal,16+,0.8181818181818181,0.6595744680851063,2018.0,0.0,0.0
The Salisbury Poisonings,0.0,end,AMC,2020,0.0005701093795876159,0.8842182890855456,,normal,,0.716675402359366,0.7765030029340886,,0.0,0.0
The Sandman,0.0,delayed,NETFLIX,2020,0.00015373249506540342,0.876958348262222,0.0,normal,,0.8242458894274929,0.7437511093658321,,0.0,0.0
The School Nurse Files,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Serpent,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Shannara Chronicles,0.0,canceled,MTV,2015,0.02299106485109278,0.7829277823158046,,long,16+,0.7012987012987013,0.7553191489361702,2016.0,0.0,0.0
The Shrink Next Door,0.0,end,APPLE,2020,5.55024829602325e-05,0.9181416381464315,,normal,,0.7188362336431645,0.777285367460876,,0.0,0.0
The Simpsons,0.0,renewed,FOX,2020,0.3227151644629106,0.8596575138499393,,normal,7+,0.8961038961038961,0.8404255319148937,1989.0,31.0,87.0
The Sing-Off,0.0,canceled,NBC,2014,0.00033842801378482473,0.7721238938053099,5.0,long,,0.8177833106006124,0.730532243734358,,0.0,0.0
The Sinner,0.0,renewed,USA,2020,0.006942999631262034,0.9029958319004766,,normal,16+,0.8051948051948052,0.9468085106382979,2017.0,0.0,2.0
The Slap,0.0,canceled,NBC,2014,0.0006915797031533783,0.6924778761061947,1.0,normal,16+,0.7532467532467532,0.648936170212766,2015.0,0.0,0.0
The Snoopy Show,0.0,,APPLE,2020,2.4191707610164002e-05,0.7972752895331001,,normal,,0.7079247477315391,0.7729781281338444,,0.0,0.0
The Son,0.0,end,AMC,2018,0.009807050561968053,0.8053097345132745,2.0,normal,16+,0.7402597402597403,0.48936170212765956,2017.0,0.0,0.0
The Soul Man,0.0,end,TVL,2015,0.00022994916867529358,0.758849557522124,5.0,short,,0.8356485943839559,0.845350293641499,,0.0,1.0
The Sound of Your Heart: Reboot,0.0,,NETFLIX,2018,0.00015156724865603155,0.8252212389380532,2.0,normal,7+,0.49350649350649345,0.6192019485089286,2018.0,0.0,0.0
The Spanish Princess,0.0,end,STRZ,2020,0.005681390053550874,0.8561946902654868,1.0,normal,,0.8371476727898287,0.746338276938811,,0.0,0.0
The Spoils Before Dying,0.0,canceled,IFC,2015,0.00012818258743481527,0.7123893805309736,1.0,short,,0.8171084480867853,0.7324890147834002,,0.0,0.0
The Spoils of Babylon,0.0,canceled,IFC,2013,0.00044690685889435587,0.672566371681416,1.0,short,,0.8167587008515151,0.7310229189213177,,0.0,2.0
The Spy,0.0,end,NETFLIX,2019,0.005014277634823398,0.9070796460176991,1.0,normal,18+,0.7922077922077922,0.851063829787234,2019.0,0.0,0.0
The Stand,0.0,end,CBS,2020,0.000517277367198942,0.7699115044247788,1.0,long,,0.7829440186108674,0.6991469851886608,,0.0,0.0
The Standups,0.0,canceled,NETFLIX,2017,0.0009317055299527196,0.6106194690265487,2.0,short,,0.6363636363636364,1.0,2017.0,0.0,0.0
The Stinky & Dirty Show,0.0,,AMAZON,2018,0.0008539288343318583,0.7872240994875692,,normal,all,0.6883116883116883,0.4004830999402255,2016.0,0.0,0.0
The Strain,0.0,end,FX,2017,0.06048161142834377,0.8340707964601771,4.0,normal,18+,0.7142857142857143,0.776595744680851,2014.0,0.0,0.0
The Stranded,0.0,,NETFLIX,2019,7.015398366364888e-05,0.7201335916859445,1.0,normal,18+,0.5844155844155844,0.6161994302563101,2019.0,0.0,0.0
The Stranger,0.0,,NETFLIX,2019,0.0006243830542365228,0.5963500944624095,,normal,16+,0.7142857142857143,0.8829787234042553,2020.0,0.0,0.0
The Stream,0.0,canceled,NBC,2017,0.007596550502640301,0.831858407079646,,normal,,0.6707308913127682,0.7851016985856095,,0.0,0.0
The Summoner,0.0,,SYFY,2020,4.3878080376315015e-05,0.8554067452454849,,normal,,0.6889996589839731,0.780613351792553,,0.0,0.0
The Surrealtor,0.0,,SYFY,2020,4.3878080376315015e-05,0.8554067452454849,,normal,,0.6889996589839731,0.780613351792553,,0.0,0.0
The Taste,0.0,canceled,ABC,2014,0.00010999451759609147,0.7964601769911506,3.0,long,,0.7777733079711604,0.6899461179798654,,0.0,3.0
The Terminal List,0.0,,AMAZON,2020,2.9952575329644325e-05,0.9201426067104068,,normal,,0.7074203518171642,0.77120253174704,,0.0,0.0
The Terror,0.0,renewed,AMC,2019,0.02546784479167298,0.8584070796460178,2.0,normal,18+,0.8051948051948052,0.8617021276595744,2018.0,0.0,0.0
The Third Day,0.0,delayed,HBO,2020,1.753849591591222e-05,0.8086687955165037,0.0,normal,,0.7282318911064627,0.7229131071155888,,0.0,0.0
The Tick,0.0,canceled,AMAZON,2018,0.0080739873359068,0.7743362831858408,2.0,short,18+,0.7272727272727273,0.9468085106382979,2016.0,0.0,2.0
The Time Traveler's Wife,0.0,,HBO,2020,7.70827721736389e-05,0.6357671246392298,1.0,normal,,0.8084404006936553,0.7236458375040792,,0.0,0.0
The Titan Games,0.0,renewed,NBC,2019,0.0011939168701276543,0.8672566371681417,1.0,normal,,0.8199360922034132,0.7384405355897715,,0.0,0.0
The Tomorrow People,0.0,canceled,THE CW,2013,0.00012233642212951119,0.29867256637168144,8.0,short,,0.8341730753437749,0.8368854479519677,,0.0,0.0
The Toy Box,0.0,canceled,ABC,2017,0.0001273164888710665,0.4668141592920354,2.0,normal,,0.7732945660762706,0.6883842685904756,,0.0,0.0
The Trade,0.0,canceled,SHOWTIME,2017,6.474086764021919e-05,0.5287610619469028,1.0,normal,,0.8379742536948728,0.7472715015841481,,0.0,0.0
The Trial,0.0,,NETFLIX,2019,0.0036288779618442115,0.9085744019648809,,normal,,0.6753246753246753,0.7340425531914894,2019.0,0.0,0.0
The Twelve,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Umbrella Academy,0.0,renewed,NETFLIX,2020,0.012114609042439316,0.8956455876000595,,normal,16+,0.7922077922077922,0.7553191489361702,2019.0,0.0,2.0
The Undoing,0.0,delayed,HBO,2020,0.0004220065251865793,0.7337575883399455,0.0,normal,,0.8072874550625345,0.7229131071155888,,0.0,0.0
The Uninhabitable Earth,0.0,,HBO,2020,0.00023990930215840424,0.8838114379204522,,normal,,0.6849914150086759,0.7723353696119545,,0.0,0.0
The Unremarkable Juanquini (Chichipatos),0.0,,NETFLIX,2019,0.0004700028205943226,0.9196165191740413,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
The Upshaws,0.0,,NETFLIX,2020,0.0016346888641954565,0.6386430678466076,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
The Valhalla Murders,0.0,,NETFLIX,2019,0.0004700028205943226,0.9196165191740413,,normal,,0.6776714671005746,0.7839500934688965,,0.0,0.0
The Vampire Chronicles,0.0,canceled,HULU,2019,8.9857725988933e-05,0.7440075085953833,1.0,normal,,0.8128968442871821,0.7282677838756573,,0.0,0.0
The Vampire Diaries,0.0,end,THE CW,2016,0.46789654106216594,0.9292035398230087,8.0,normal,7+,0.7662337662337663,0.8404255319148937,2009.0,0.0,0.0
The Village,0.0,canceled,NBC,2018,0.002695948304308927,0.9137168141592923,1.0,normal,,0.8234139410275978,0.7424077632968566,,0.0,0.0
The Voice,0.0,delayed,NBC,2020,0.027522663634166895,0.6902654867256638,17.0,normal,7+,0.6103896103896104,0.84775026944618,2011.0,7.0,54.0
The Vow,0.0,end,HBO,2020,0.00017148751562225285,0.8952802802049128,,normal,,0.6997970168750892,0.7750112964252103,,0.0,0.0
The Walking Dead: World Beyond,0.0,delayed,AMC,2020,6.164765848397365e-05,0.9250390426461673,,normal,,0.7140756351443235,0.7754116366248431,,0.0,0.0
The Wheel of Time,0.0,canceled,AMAZON,2020,0.0005566848518495102,0.9867256637168145,1.0,normal,,0.7739411085565606,0.6886907288371698,,0.0,0.0
The Whispers,0.0,canceled,ABC,2014,0.02116073663415044,0.9491150442477875,1.0,normal,,0.7761192360399704,0.6911067726393563,,0.0,1.0
The White House Plumbers,0.0,end,HBO,2020,0.00017148751562225285,0.8952802802049128,,normal,,0.6997970168750892,0.7750112964252103,,0.0,0.0
The White Princess,0.0,end,STRZ,2016,0.018205175285357825,0.8938053097345132,1.0,normal,,0.8165782690696088,0.7470155097527135,,0.0,0.0
The White Queen,0.0,canceled,STRZ,2013,0.01827099877620273,0.8473451327433629,1.0,normal,,0.8151200684830124,0.7452583245445968,,0.0,4.0
